"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","test_cleanup_rediscovers_room_when_setup_failed_before_id_was_known","Restful Booker Platform","2026-09-23","passed","2026-09-23","Resource lifecycle","Framework unit tests","",""
"","2","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-09-23","passed","2026-09-23","Schema validation","Framework unit tests","",""
"","1494","Primary navigation opens the contact section","Restful Booker Platform","2026-09-23","passed","2026-09-23","Home page","UI tests","",""
"","432","Guest can create a booking for an isolated room","Restful Booker Platform","2026-09-23","passed","2026-09-23","Booking service","API tests","",""
"","116","Created room can be retrieved by identifier","Restful Booker Platform","2026-09-23","passed","2026-09-23","Room service","API tests","",""
"","125","Created booking appears as an unavailable room period","Restful Booker Platform","2026-09-23","passed","2026-09-23","Report service","API tests","",""
"","123","Booked room is excluded from matching availability search","Restful Booker Platform","2026-09-23","passed","2026-09-23","Room service","API tests","",""
"","1304","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-23","passed","2026-09-23","Administration","UI tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-09-23","passed","2026-09-23","Configuration","Framework unit tests","",""
"","556","Primary navigation opens the contact section","Restful Booker Platform","2026-09-23","passed","2026-09-23","Home page","UI tests","",""
"","1281","Administrator can sign in","Restful Booker Platform","2026-09-23","passed","2026-09-23","Administration","UI tests","",""
"","750","Contact form reports required fields","Restful Booker Platform","2026-09-23","passed","2026-09-23","Home page","UI tests","",""
"","1","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-09-23","passed","2026-09-23","API contracts","Framework unit tests","",""
"","1293","Guest form reports required names","Restful Booker Platform","2026-09-23","passed","2026-09-23","Room reservation","UI tests","",""
"","1652","Logout removes access to administration","Restful Booker Platform","2026-09-23","passed","2026-09-23","Administration","UI tests","",""
"","1508","Selected room details are displayed","Restful Booker Platform","2026-09-23","passed","2026-09-23","Room reservation","UI tests","",""
"","2311","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-23","passed","2026-09-23","Administration","UI tests","",""
"","316","Valid credentials return the token contract","Restful Booker Platform","2026-09-23","passed","2026-09-23","Authentication service","API tests","",""
"","2209","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-23","passed","2026-09-23","Home page","UI tests","",""
"","1944","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-23","passed","2026-09-23","Room reservation","UI tests","",""
"","123","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-09-23","passed","2026-09-23","Booking service","API tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-09-23","passed","2026-09-23","HTTP diagnostics","Framework unit tests","",""
"","125","New room report matches the public contract","Restful Booker Platform","2026-09-23","passed","2026-09-23","Report service","API tests","",""
"","135","Branding matches the public contract","Restful Booker Platform","2026-09-23","passed","2026-09-23","Branding service","API tests","",""
"","1081","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-23","passed","2026-09-23","Room reservation","UI tests","",""
"","1030","Contact form reports required fields","Restful Booker Platform","2026-09-23","passed","2026-09-23","Home page","UI tests","",""
"","2430","Administrator can open the booking report","Restful Booker Platform","2026-09-23","passed","2026-09-23","Administration","UI tests","",""
"","1742","User can open a room from the public catalogue","Restful Booker Platform","2026-09-23","passed","2026-09-23","Home page","UI tests","",""
"","118","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-09-23","passed","2026-09-23","Booking service","API tests","",""
"","1","test_cleanup_accepts_failed_delete_when_resource_is_already_absent","Restful Booker Platform","2026-09-23","passed","2026-09-23","Resource lifecycle","Framework unit tests","",""
"","0","test_report_step_propagates_wrapped_exception","Restful Booker Platform","2026-09-23","passed","2026-09-23","Reporting","Framework unit tests","",""
"","1063","User can submit a valid contact message","Restful Booker Platform","2026-09-23","passed","2026-09-23","Home page","UI tests","",""
"","1","test_report_step_uses_fixed_title_and_preserves_function_metadata","Restful Booker Platform","2026-09-23","passed","2026-09-23","Reporting","Framework unit tests","",""
"","898","Guest form reports required names","Restful Booker Platform","2026-09-23","passed","2026-09-23","Room reservation","UI tests","",""
"","2167","Logout removes access to administration","Restful Booker Platform","2026-09-23","passed","2026-09-23","Administration","UI tests","",""
"","0","test_response_log_fields_truncate_large_text_body","Restful Booker Platform","2026-09-23","passed","2026-09-23","HTTP diagnostics","Framework unit tests","",""
"","708","Selected room details are displayed","Restful Booker Platform","2026-09-23","passed","2026-09-23","Room reservation","UI tests","",""
"","513","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-23","passed","2026-09-23","Administration","UI tests","",""
"","101","Anonymous user cannot list room bookings","Restful Booker Platform","2026-09-23","passed","2026-09-23","Booking service","API tests","",""
"","539","Price summary reflects the selected stay","Restful Booker Platform","2026-09-23","passed","2026-09-23","Room reservation","UI tests","",""
"","1","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-09-23","passed","2026-09-23","Resource lifecycle","Framework unit tests","",""
"","4929","User can open a room from the public catalogue","Restful Booker Platform","2026-09-23","passed","2026-09-23","Home page","UI tests","",""
"","743","Selected room details are displayed","Restful Booker Platform","2026-09-23","passed","2026-09-23","Room reservation","UI tests","",""
"","133","Anonymous user cannot delete a room","Restful Booker Platform","2026-09-23","passed","2026-09-23","Room service","API tests","",""
"","2199","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-23","passed","2026-09-23","Home page","UI tests","",""
"","109","Booking rejects invalid guest details","Restful Booker Platform","2026-09-23","passed","2026-09-23","Booking service","API tests","",""
"","1063","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-23","passed","2026-09-23","Home page","UI tests","",""
