"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1477","Contact form reports required fields","Restful Booker Platform","2026-09-18","passed","2026-09-18","Home page","UI tests","",""
"","1147","Contact form reports required fields","Restful Booker Platform","2026-09-18","passed","2026-09-18","Home page","UI tests","",""
"","0","test_cleanup_rediscovers_room_when_setup_failed_before_id_was_known","Restful Booker Platform","2026-09-18","passed","2026-09-18","Resource lifecycle","Framework unit tests","",""
"","137","Created room can be retrieved by identifier","Restful Booker Platform","2026-09-18","passed","2026-09-18","Room service","API tests","",""
"","2610","Logout removes access to administration","Restful Booker Platform","2026-09-18","passed","2026-09-18","Administration","UI tests","",""
"","139","Unknown message identifier returns not found","Restful Booker Platform","2026-09-18","skipped","2026-09-18","Message service","API tests","",""
"","777","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-18","passed","2026-09-18","Administration","UI tests","",""
"","0","test_room_response_parses_api_payload_into_immutable_types","Restful Booker Platform","2026-09-18","passed","2026-09-18","API contracts","Framework unit tests","",""
"","237","Anonymous user cannot create a room","Restful Booker Platform","2026-09-18","passed","2026-09-18","Room service","API tests","",""
"","258","Unknown authentication token is rejected","Restful Booker Platform","2026-09-18","passed","2026-09-18","Authentication service","API tests","",""
"","1622","User can cancel guest details entry","Restful Booker Platform","2026-09-18","passed","2026-09-18","Room reservation","UI tests","",""
"","133","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-09-18","passed","2026-09-18","Booking service","API tests","",""
"","274","Guest can create a booking for an isolated room","Restful Booker Platform","2026-09-18","passed","2026-09-18","Booking service","API tests","",""
"","2525","User can submit a valid contact message","Restful Booker Platform","2026-09-18","passed","2026-09-18","Home page","UI tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-09-18","passed","2026-09-18","HTTP diagnostics","Framework unit tests","",""
"","824","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-18","passed","2026-09-18","Administration","UI tests","",""
"","2356","Administrator can open the booking report","Restful Booker Platform","2026-09-18","passed","2026-09-18","Administration","UI tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-09-18","passed","2026-09-18","Configuration","Framework unit tests","",""
"","331","Valid credentials return the token contract","Restful Booker Platform","2026-09-18","passed","2026-09-18","Authentication service","API tests","",""
"","0","test_report_step_propagates_wrapped_exception","Restful Booker Platform","2026-09-18","passed","2026-09-18","Reporting","Framework unit tests","",""
"","818","Selected room details are displayed","Restful Booker Platform","2026-09-18","passed","2026-09-18","Room reservation","UI tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-09-18","passed","2026-09-18","Configuration","Framework unit tests","",""
"","1676","User can cancel guest details entry","Restful Booker Platform","2026-09-18","passed","2026-09-18","Room reservation","UI tests","",""
"","0","test_response_log_fields_redact_nested_json_and_sensitive_headers","Restful Booker Platform","2026-09-18","passed","2026-09-18","HTTP diagnostics","Framework unit tests","",""
"","3056","Guest form reports required names","Restful Booker Platform","2026-09-18","passed","2026-09-18","Room reservation","UI tests","",""
"","1","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-09-18","passed","2026-09-18","Resource lifecycle","Framework unit tests","",""
"","157","New room report matches the public contract","Restful Booker Platform","2026-09-18","passed","2026-09-18","Report service","API tests","",""
"","0","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-09-18","passed","2026-09-18","Configuration","Framework unit tests","",""
"","1426","Primary navigation opens the contact section","Restful Booker Platform","2026-09-18","passed","2026-09-18","Home page","UI tests","",""
"","0","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-09-18","passed","2026-09-18","API contracts","Framework unit tests","",""
"","1595","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-18","passed","2026-09-18","Administration","UI tests","",""
"","124","Booking rejects invalid guest details","Restful Booker Platform","2026-09-18","passed","2026-09-18","Booking service","API tests","",""
"","180","Room collection matches the public contract","Restful Booker Platform","2026-09-18","passed","2026-09-18","Room service","API tests","",""
"","2","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-09-18","passed","2026-09-18","Schema validation","Framework unit tests","",""
"","0","test_report_step_uses_fixed_title_and_preserves_function_metadata","Restful Booker Platform","2026-09-18","passed","2026-09-18","Reporting","Framework unit tests","",""
"","2859","Logout removes access to administration","Restful Booker Platform","2026-09-18","passed","2026-09-18","Administration","UI tests","",""
"","826","Primary navigation opens the contact section","Restful Booker Platform","2026-09-18","passed","2026-09-18","Home page","UI tests","",""
"","1647","User can submit a valid contact message","Restful Booker Platform","2026-09-18","passed","2026-09-18","Home page","UI tests","",""
"","202","Invalid credentials are rejected","Restful Booker Platform","2026-09-18","passed","2026-09-18","Authentication service","API tests","",""
"","3028","Logout removes access to administration","Restful Booker Platform","2026-09-18","passed","2026-09-18","Administration","UI tests","",""
"","0","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-09-18","passed","2026-09-18","API contracts","Framework unit tests","",""
"","147","Anonymous user cannot delete a message","Restful Booker Platform","2026-09-18","passed","2026-09-18","Message service","API tests","",""
"","220","Booking rejects checkout before check-in","Restful Booker Platform","2026-09-18","passed","2026-09-18","Booking service","API tests","",""
"","2026","User can open a room from the public catalogue","Restful Booker Platform","2026-09-18","passed","2026-09-18","Home page","UI tests","",""
"","237","Contact message rejects an invalid email","Restful Booker Platform","2026-09-18","passed","2026-09-18","Message service","API tests","",""
"","1615","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-18","passed","2026-09-18","Administration","UI tests","",""
"","1507","Guest form reports required names","Restful Booker Platform","2026-09-18","passed","2026-09-18","Room reservation","UI tests","",""
"","1318","Price summary reflects the selected stay","Restful Booker Platform","2026-09-18","passed","2026-09-18","Room reservation","UI tests","",""
"","1982","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-18","passed","2026-09-18","Room reservation","UI tests","",""
"","126","Anonymous user cannot list room bookings","Restful Booker Platform","2026-09-18","passed","2026-09-18","Booking service","API tests","",""
"","1","test_cleanup_accepts_failed_delete_when_resource_is_already_absent","Restful Booker Platform","2026-09-18","passed","2026-09-18","Resource lifecycle","Framework unit tests","",""
"","508","A newly issued token is accepted by validation","Restful Booker Platform","2026-09-18","passed","2026-09-18","Authentication service","API tests","",""
"","1566","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-18","passed","2026-09-18","Room reservation","UI tests","",""
"","1928","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-18","passed","2026-09-18","Administration","UI tests","",""
"","864","Primary navigation opens the contact section","Restful Booker Platform","2026-09-18","passed","2026-09-18","Home page","UI tests","",""
"","1415","User can submit a valid contact message","Restful Booker Platform","2026-09-18","passed","2026-09-18","Home page","UI tests","",""
"","2513","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-18","passed","2026-09-18","Home page","UI tests","",""
"","4777","User can open a room from the public catalogue","Restful Booker Platform","2026-09-18","passed","2026-09-18","Home page","UI tests","",""
"","2178","Administrator can open the booking report","Restful Booker Platform","2026-09-18","passed","2026-09-18","Administration","UI tests","",""
"","2543","Contact form reports required fields","Restful Booker Platform","2026-09-18","passed","2026-09-18","Home page","UI tests","",""
"","0","test_booking_request_serializes_external_field_names","Restful Booker Platform","2026-09-18","passed","2026-09-18","API contracts","Framework unit tests","",""
"","1356","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-18","passed","2026-09-18","Home page","UI tests","",""
"","150","Created booking appears as an unavailable room period","Restful Booker Platform","2026-09-18","passed","2026-09-18","Report service","API tests","",""
"","1565","Administrator can sign in","Restful Booker Platform","2026-09-18","passed","2026-09-18","Administration","UI tests","",""
"","1857","Guest form reports required names","Restful Booker Platform","2026-09-18","passed","2026-09-18","Room reservation","UI tests","",""
