"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1657","Primary navigation opens the contact section","Restful Booker Platform","2026-08-11","passed","2026-08-11","Home page","UI tests","",""
"","0","test_report_step_propagates_wrapped_exception","Restful Booker Platform","2026-08-11","passed","2026-08-11","Reporting","Framework unit tests","",""
"","1816","User can cancel guest details entry","Restful Booker Platform","2026-08-11","passed","2026-08-11","Room reservation","UI tests","",""
"","2628","Administrator can open the booking report","Restful Booker Platform","2026-08-11","passed","2026-08-11","Administration","UI tests","",""
"","1592","User can submit a valid contact message","Restful Booker Platform","2026-08-11","passed","2026-08-11","Home page","UI tests","",""
"","2378","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-11","passed","2026-08-11","Home page","UI tests","",""
"","2124","User can submit a valid contact message","Restful Booker Platform","2026-08-11","passed","2026-08-11","Home page","UI tests","",""
"","2","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-08-11","passed","2026-08-11","Schema validation","Framework unit tests","",""
"","1931","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-11","passed","2026-08-11","Home page","UI tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-08-11","passed","2026-08-11","HTTP diagnostics","Framework unit tests","",""
"","1909","User can open a room from the public catalogue","Restful Booker Platform","2026-08-11","passed","2026-08-11","Home page","UI tests","",""
"","0","test_response_log_fields_truncate_large_text_body","Restful Booker Platform","2026-08-11","passed","2026-08-11","HTTP diagnostics","Framework unit tests","",""
"","2343","Guest form reports required names","Restful Booker Platform","2026-08-11","passed","2026-08-11","Room reservation","UI tests","",""
"","1009","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-11","passed","2026-08-11","Administration","UI tests","",""
"","2987","Contact form reports required fields","Restful Booker Platform","2026-08-11","passed","2026-08-11","Home page","UI tests","",""
"","229","Anonymous user cannot list room bookings","Restful Booker Platform","2026-08-11","passed","2026-08-11","Booking service","API tests","",""
"","3049","Guest form reports required names","Restful Booker Platform","2026-08-11","passed","2026-08-11","Room reservation","UI tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-08-11","passed","2026-08-11","Configuration","Framework unit tests","",""
"","2216","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-11","passed","2026-08-11","Administration","UI tests","",""
"","396","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-08-11","passed","2026-08-11","Booking service","API tests","",""
"","1996","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-11","passed","2026-08-11","Administration","UI tests","",""
"","1","test_cleanup_accepts_failed_delete_when_resource_is_already_absent","Restful Booker Platform","2026-08-11","passed","2026-08-11","Resource lifecycle","Framework unit tests","",""
"","530","Guest can create a contact message","Restful Booker Platform","2026-08-11","passed","2026-08-11","Message service","API tests","",""
"","0","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-08-11","passed","2026-08-11","Resource lifecycle","Framework unit tests","",""
"","3451","Logout removes access to administration","Restful Booker Platform","2026-08-11","passed","2026-08-11","Administration","UI tests","",""
"","229","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-08-11","passed","2026-08-11","Booking service","API tests","",""
"","316","Branding matches the public contract","Restful Booker Platform","2026-08-11","passed","2026-08-11","Branding service","API tests","",""
"","285","Contact message rejects an invalid email","Restful Booker Platform","2026-08-11","passed","2026-08-11","Message service","API tests","",""
"","989","Selected room details are displayed","Restful Booker Platform","2026-08-11","passed","2026-08-11","Room reservation","UI tests","",""
"","638","Invalid credentials are rejected","Restful Booker Platform","2026-08-11","passed","2026-08-11","Authentication service","API tests","",""
"","0","test_room_response_parses_api_payload_into_immutable_types","Restful Booker Platform","2026-08-11","passed","2026-08-11","API contracts","Framework unit tests","",""
"","1","test_cleanup_rediscovers_room_when_setup_failed_before_id_was_known","Restful Booker Platform","2026-08-11","passed","2026-08-11","Resource lifecycle","Framework unit tests","",""
"","1380","User can cancel guest details entry","Restful Booker Platform","2026-08-11","passed","2026-08-11","Room reservation","UI tests","",""
"","243","Created room can be retrieved by identifier","Restful Booker Platform","2026-08-11","passed","2026-08-11","Room service","API tests","",""
"","1","test_schema_registry_reports_every_violation_with_json_path","Restful Booker Platform","2026-08-11","passed","2026-08-11","Schema validation","Framework unit tests","",""
"","0","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-08-11","passed","2026-08-11","Configuration","Framework unit tests","",""
"","405","Created booking appears as an unavailable room period","Restful Booker Platform","2026-08-11","passed","2026-08-11","Report service","API tests","",""
"","1251","Selected room details are displayed","Restful Booker Platform","2026-08-11","passed","2026-08-11","Room reservation","UI tests","",""
"","738","Price summary reflects the selected stay","Restful Booker Platform","2026-08-11","passed","2026-08-11","Room reservation","UI tests","",""
"","0","test_response_log_fields_redact_nested_json_and_sensitive_headers","Restful Booker Platform","2026-08-11","passed","2026-08-11","HTTP diagnostics","Framework unit tests","",""
"","1388","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-11","passed","2026-08-11","Administration","UI tests","",""
"","279","Anonymous user cannot create a room","Restful Booker Platform","2026-08-11","passed","2026-08-11","Room service","API tests","",""
"","1845","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-11","passed","2026-08-11","Room reservation","UI tests","",""
"","2997","Administrator can open the booking report","Restful Booker Platform","2026-08-11","passed","2026-08-11","Administration","UI tests","",""
"","1884","Administrator can sign in","Restful Booker Platform","2026-08-11","passed","2026-08-11","Administration","UI tests","",""
"","936","Contact form reports required fields","Restful Booker Platform","2026-08-11","passed","2026-08-11","Home page","UI tests","",""
"","1353","Price summary reflects the selected stay","Restful Booker Platform","2026-08-11","passed","2026-08-11","Room reservation","UI tests","",""
"","2310","Logout removes access to administration","Restful Booker Platform","2026-08-11","passed","2026-08-11","Administration","UI tests","",""
"","1469","Guest form reports required names","Restful Booker Platform","2026-08-11","passed","2026-08-11","Room reservation","UI tests","",""
"","0","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-08-11","passed","2026-08-11","API contracts","Framework unit tests","",""
"","560","Booking rejects checkout before check-in","Restful Booker Platform","2026-08-11","passed","2026-08-11","Booking service","API tests","",""
"","2227","Administrator can open the booking report","Restful Booker Platform","2026-08-11","passed","2026-08-11","Administration","UI tests","",""
"","231","Unknown message identifier returns not found","Restful Booker Platform","2026-08-11","skipped","2026-08-11","Message service","API tests","",""
"","412","Booking rejects invalid guest details","Restful Booker Platform","2026-08-11","passed","2026-08-11","Booking service","API tests","",""
"","0","test_booking_request_serializes_external_field_names","Restful Booker Platform","2026-08-11","passed","2026-08-11","API contracts","Framework unit tests","",""
