"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2144","Administrator can open the booking report","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","1981","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-16","passed","2026-08-16","Home page","UI tests","",""
"","2723","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-16","passed","2026-08-16","Home page","UI tests","",""
"","1","test_schema_registry_reports_every_violation_with_json_path","Restful Booker Platform","2026-08-16","passed","2026-08-16","Schema validation","Framework unit tests","",""
"","2","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-08-16","passed","2026-08-16","Schema validation","Framework unit tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-08-16","passed","2026-08-16","Configuration","Framework unit tests","",""
"","2016","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room reservation","UI tests","",""
"","9012","Valid credentials return the token contract","Restful Booker Platform","2026-08-16","passed","2026-08-16","Authentication service","API tests","",""
"","1705","User can submit a valid contact message","Restful Booker Platform","2026-08-16","passed","2026-08-16","Home page","UI tests","",""
"","227","Booking rejects checkout before check-in","Restful Booker Platform","2026-08-16","passed","2026-08-16","Booking service","API tests","",""
"","232","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-08-16","passed","2026-08-16","Booking service","API tests","",""
"","246","Unknown message identifier returns not found","Restful Booker Platform","2026-08-16","skipped","2026-08-16","Message service","API tests","",""
"","2401","Guest form reports required names","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room reservation","UI tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-08-16","passed","2026-08-16","HTTP diagnostics","Framework unit tests","",""
"","1731","User can cancel guest details entry","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room reservation","UI tests","",""
"","1454","Selected room details are displayed","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room reservation","UI tests","",""
"","235","Booked room is excluded from matching availability search","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room service","API tests","",""
"","1945","User can open a room from the public catalogue","Restful Booker Platform","2026-08-16","passed","2026-08-16","Home page","UI tests","",""
"","0","test_response_log_fields_redact_nested_json_and_sensitive_headers","Restful Booker Platform","2026-08-16","passed","2026-08-16","HTTP diagnostics","Framework unit tests","",""
"","819","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","882","Selected room details are displayed","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room reservation","UI tests","",""
"","605","Invalid credentials are rejected","Restful Booker Platform","2026-08-16","passed","2026-08-16","Authentication service","API tests","",""
"","2150","Contact form reports required fields","Restful Booker Platform","2026-08-16","passed","2026-08-16","Home page","UI tests","",""
"","253","Contact message rejects an invalid email","Restful Booker Platform","2026-08-16","passed","2026-08-16","Message service","API tests","",""
"","1401","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-16","passed","2026-08-16","Home page","UI tests","",""
"","1882","Administrator can sign in","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","0","test_response_log_fields_truncate_large_text_body","Restful Booker Platform","2026-08-16","passed","2026-08-16","HTTP diagnostics","Framework unit tests","",""
"","3074","Logout removes access to administration","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","1572","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","245","Created room can be retrieved by identifier","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room service","API tests","",""
"","269","Anonymous user cannot delete a message","Restful Booker Platform","2026-08-16","passed","2026-08-16","Message service","API tests","",""
"","1704","Administrator can sign in","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","1439","Contact form reports required fields","Restful Booker Platform","2026-08-16","passed","2026-08-16","Home page","UI tests","",""
"","281","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-08-16","passed","2026-08-16","Booking service","API tests","",""
"","976","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","583","Booking rejects invalid guest details","Restful Booker Platform","2026-08-16","passed","2026-08-16","Booking service","API tests","",""
"","1197","Guest form reports required names","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room reservation","UI tests","",""
"","370","Anonymous user cannot list room bookings","Restful Booker Platform","2026-08-16","passed","2026-08-16","Booking service","API tests","",""
"","1298","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","3065","Logout removes access to administration","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","1233","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","0","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-08-16","passed","2026-08-16","API contracts","Framework unit tests","",""
"","489","Guest can create a contact message","Restful Booker Platform","2026-08-16","passed","2026-08-16","Message service","API tests","",""
"","245","Created booking appears as an unavailable room period","Restful Booker Platform","2026-08-16","passed","2026-08-16","Report service","API tests","",""
"","254","Room collection matches the public contract","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room service","API tests","",""
"","797","Price summary reflects the selected stay","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room reservation","UI tests","",""
"","1591","User can submit a valid contact message","Restful Booker Platform","2026-08-16","passed","2026-08-16","Home page","UI tests","",""
"","806","Guest can create a booking for an isolated room","Restful Booker Platform","2026-08-16","passed","2026-08-16","Booking service","API tests","",""
"","1666","User can cancel guest details entry","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room reservation","UI tests","",""
"","1680","Administrator can sign in","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","608","Unknown authentication token is rejected","Restful Booker Platform","2026-08-16","passed","2026-08-16","Authentication service","API tests","",""
"","1791","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room reservation","UI tests","",""
"","883","A newly issued token is accepted by validation","Restful Booker Platform","2026-08-16","passed","2026-08-16","Authentication service","API tests","",""
"","2289","Administrator can open the booking report","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","1647","Contact form reports required fields","Restful Booker Platform","2026-08-16","passed","2026-08-16","Home page","UI tests","",""
"","1548","Primary navigation opens the contact section","Restful Booker Platform","2026-08-16","passed","2026-08-16","Home page","UI tests","",""
"","0","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-08-16","passed","2026-08-16","API contracts","Framework unit tests","",""
"","1","test_request_log_fields_redact_credentials_headers_and_cookies","Restful Booker Platform","2026-08-16","passed","2026-08-16","HTTP diagnostics","Framework unit tests","",""
"","237","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-08-16","passed","2026-08-16","Booking service","API tests","",""
"","0","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-08-16","passed","2026-08-16","Resource lifecycle","Framework unit tests","",""
"","0","test_booking_request_serializes_external_field_names","Restful Booker Platform","2026-08-16","passed","2026-08-16","API contracts","Framework unit tests","",""
"","0","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-08-16","passed","2026-08-16","Configuration","Framework unit tests","",""
"","322","New room report matches the public contract","Restful Booker Platform","2026-08-16","passed","2026-08-16","Report service","API tests","",""
"","253","Anonymous user cannot delete a room","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room service","API tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-08-16","passed","2026-08-16","Configuration","Framework unit tests","",""
"","1","test_cleanup_accepts_failed_delete_when_resource_is_already_absent","Restful Booker Platform","2026-08-16","passed","2026-08-16","Resource lifecycle","Framework unit tests","",""
"","419","Branding matches the public contract","Restful Booker Platform","2026-08-16","passed","2026-08-16","Branding service","API tests","",""
"","2254","Administrator can open the booking report","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","4560","User can open a room from the public catalogue","Restful Booker Platform","2026-08-16","passed","2026-08-16","Home page","UI tests","",""
"","1431","Price summary reflects the selected stay","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room reservation","UI tests","",""
"","641","Administrator can create an isolated room","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room service","API tests","",""
"","2250","User can open a room from the public catalogue","Restful Booker Platform","2026-08-16","passed","2026-08-16","Home page","UI tests","",""
"","2899","Logout removes access to administration","Restful Booker Platform","2026-08-16","passed","2026-08-16","Administration","UI tests","",""
"","1977","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-16","passed","2026-08-16","Room reservation","UI tests","",""
